scorer,,,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img15501.png,423.785488324459,76.29322659059731,432.1283269901118,106.53601675358875,448.8140043214174,89.85033942228314,463.41397198630983,119.05027475206798,455.07113332065705,143.03593591581983,488.44248798326834,121.13598441848119,497.8281814821277,160.76446808033205,545.7995038096313,249.40712890289313
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img15531.png,347.6570855003771,82.55035558983694,378.9427304965751,91.93604908869635,382.0712949961949,65.8646782585313,405.01410132674016,80.46464592342373,413.356939992393,104.45030708717557,424.8283431576656,70.03609759135772,454.02827848745045,108.62172642000196,525.9852619787059,165.97874224636507
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img15653.png,148.47181235791615,317.19269306132225,166.2003445224284,282.7784835655044,138.04326402585016,281.7356287322978,157.8575058567756,247.32141923647993,178.71460252090762,227.5071774055545,144.3003930250898,223.33575807272808,171.41461868846142,180.57870991125748,227.72877968161788,101.32174258755576
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img15687.png,201.65740885145286,203.52151624180266,175.5860380212878,228.5500322387611,202.70026368465946,236.89287090441394,170.3717638552548,255.66425790213276,144.3003930250898,254.62140306892616,153.6860865239492,279.6499190658846,129.70042536019736,270.26422556702516,132.82898985981717,182.66441957767063
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img15694.png,221.47165068237828,110.70743608641517,189.14315085297363,132.6073875837538,213.12881201672548,139.90737141620002,183.92887668694064,160.76446808033205,155.77179619036238,168.06445191277822,191.22886051938684,182.66441957767063,156.81465102356898,205.60722590821587,116.14331252851153,262.964241734579
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16157.png,452.4868346571993,241.20132842929968,477.43958766636206,217.38279146600792,451.9197266342638,206.04063100729758,484.8119919645238,178.81944590639273,510.89896101955765,172.58125765410202,464.9632111617807,162.3733132412627,493.31861230855657,132.31658802568026,429.8025137397786,58.02543702112743
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16482.png,200.61455401824625,201.4358065753895,226.6859248484113,183.70727441087723,205.82882818427927,167.02159707957162,242.3287473465103,148.2502100818528,266.3144085102622,152.42162941467922,242.3287473465103,119.05027475206798,288.2143600076008,98.19317808793595,371.64274666412894,73.16466209097753
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16555.png,157.8575058567756,131.5645327505472,182.88602185373404,161.80732291353866,184.97173152014724,131.5645327505472,204.78597335107267,140.95022624940663,231.90019901444433,156.59304874750563,220.42879584917168,116.96456508565477,248.58587634574994,126.35025858451418,180.80031218732083,107.57887158679536
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16665.png,548.3280905333019,223.0538716953631,538.1201461204626,181.6549860210703,512.6002850883642,200.93665880087792,509.7647449736867,161.8062052183272,501.2581246296538,132.88369604861577,488.78174812507245,165.77596137887582,462.12767104710315,128.34683186513163,363.450875056323,122.67575163577646
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16689.png,411.2712303259798,414.17819254953616,450.89971398783064,398.53537005143716,434.214036656525,376.6354185540985,474.8853751515825,366.20687022203253,501.99960081495414,364.1211605556193,469.67110098554946,345.3497735579005,505.1281653145739,317.19269306132225,500.9567459817475,234.80716123800073
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16726.png,379.9855853297817,175.36443574522445,360.1713434988563,204.56437107500926,388.32842399543455,206.65008074142247,372.6856014973355,245.23570957006672,350.7856499999969,268.17851590061196,388.32842399543455,272.3499352334384,369.5570369977157,307.8069995624628,428.999762490492,386.02111205295796
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16732.png,417.52835932521936,111.75029091962178,392.49984332826097,133.6502424169604,420.65692382483917,143.03593591581983,398.75697232750053,163.89303257995186,378.9427304965751,180.57870991125748,411.2712303259798,191.00725824332346,386.24271432902134,226.4643225723479,430.0426173236986,319.27840272773545
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16794.png,135.95755435943695,245.23570957006672,164.11463485601521,223.33575807272808,141.17182852546998,211.8643549074555,171.41461868846142,181.62156474446408,202.70026368465946,184.75012924408384,168.2860541888416,162.85017774674526,212.08595718351887,141.99308108261323,300.72861800608,85.67892008945672
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16831.png,125.8326134463411,325.7004238466918,162.12752691421423,301.88188688340006,132.6379097215673,282.60021410359246,161.56041889127872,263.88564934672036,181.97630771695736,261.0501092320428,143.41296215734215,249.14084075039693,172.33547132705354,223.0538716953631,207.49616874905564,128.34683186513163
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img16978.png,204.09352061144256,130.61526395687372,236.9857859417026,139.688992323842,233.01602978115397,99.42432269542023,257.9687827903167,130.61526395687372,238.12000198757363,146.4942885990682,278.3846716159954,134.58502011742232,259.1029988361878,168.6115014935534,198.42244038208736,233.26181610820242
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img17448.png,396.9102484095186,127.77972384219612,408.8195168911645,90.91770235138746,375.3601435379689,100.55853874129126,374.7930355150334,76.74000177799952,363.450875056323,60.860977135805015,366.2864151710006,93.75324246606505,343.0349862306444,89.78348630551643,311.8440449691909,174.2825817229086
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img17953.png,313.5453690379975,82.97819003029022,342.4678782077089,85.8137301449678,335.09547390954714,52.35435679177226,358.9140108728389,67.09916538809571,376.4943595838399,92.0519183972585,371.9574954003558,44.41484447067501,397.4773564324541,67.09916538809571,484.8119919645238,107.93094303945298
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img18499.png,286.32418393709264,58.592545044062945,304.4716406710292,76.172893755064,316.9480171756106,48.384600631223634,334.52836588661165,72.7702456174509,327.1559615884499,101.12564676422679,359.4811188957744,66.5320573651602,360.6153349416455,110.19937513119507,311.8440449691909,172.0141496311665
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img19001.png,286.32418393709264,478.2524820163461,310.7098289233199,447.06154075489263,276.6833475471888,440.2562444796664,302.77031660222264,408.4981951952774,322.05198938203023,413.03505937876156,283.48864382241504,400.55868287418014,313.5453690379975,368.23352556685563,303.3374246251582,271.8251616678176
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img19109.png,385.19985949581474,64.8218234253247,402.92839166032695,96.10746842152277,421.6997786580458,73.16466209097753,431.0854721569052,97.15032325472934,431.0854721569052,127.39311341772078,459.2425526534834,94.02175875510956,473.8425203183759,130.52167791734058,501.99960081495414,223.33575807272808
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img19168.png,154.7289413571558,204.56437107500926,180.80031218732083,176.40729057843106,155.77179619036238,167.02159707957162,188.10029601976703,140.95022624940663,214.17166684993208,136.7788069165802,181.84316702052743,112.79314575282838,221.47165068237828,100.27888775434916,313.24287600455926,60.650404092498306
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img19340.png,222.8080853683146,80.70975793854814,198.9895484050229,98.29010664954919,223.37519339125015,113.03491524587267,194.45268422153873,130.04815593393818,169.49993121237597,131.18237197980923,204.66062863437804,148.19561266787477,166.66439109769837,179.38655392932824,122.9970733316635,267.2882974843335
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img19495.png,221.47165068237828,113.83600058603498,190.18600568618024,116.96456508565477,215.21452168313868,139.90737141620002,183.92887668694064,147.2073552486462,163.0717800228086,160.76446808033205,203.74311851786607,170.15016157919143,170.3717638552548,180.57870991125748,186.01458635335382,115.92171025244816
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img20079.png,386.13519597374375,49.51881667709466,379.89700772145306,79.57554189267711,407.6853008452934,67.66627341103124,399.7457885241962,92.61902642019402,384.4338719049372,114.73623931467921,424.13143351042345,111.3335911770661,393.50760027190546,137.42056023209992,313.5453690379975,187.32606625042547
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img20359.png,273.8478074325112,116.43756338348575,309.0085048545133,99.99143071835574,285.7570759141571,74.47156968625745,318.0822332214816,71.63602957157985,335.6625819324827,92.61902642019402,315.246693106804,48.95170865415915,345.870526345322,58.02543702112743,442.8459982672955,72.7702456174509
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img21249.png,397.4773564324541,445.9273247090216,433.7722699003272,436.2864883191178,411.655057005842,415.3034914705036,440.57756617555344,404.52843903472876,461.56056302416766,410.7666272870195,422.9972174645524,385.24676625492117,461.56056302416766,363.129553360436,509.1976369507511,281.46599805772144
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img21965.png,217.30023134955186,278.607064232678,211.04310235031227,308.8498543956694,238.1573280136839,306.7641447292562,232.94305384765087,337.00693489224767,229.81448934803106,370.3782895548589,256.92871501140274,350.56404772393347,271.5286826762952,381.84969272013154,373.72845633054214,392.27824105219753
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img21968.png,173.50032835487463,193.09296790973667,173.50032835487463,229.5928870719677,199.57169918503965,217.07862907348851,196.44313468541984,254.62140306892616,186.01458635335382,284.86419323191757,221.47165068237828,274.4356448998516,215.21452168313868,307.8069995624628,301.7714728392866,378.72112822051173
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img21997.png,408.14266582636,67.95038792494451,374.77131116374875,64.8218234253247,376.8570208301619,92.97890392190295,345.5713758339639,76.29322659059731,332.0142630022781,61.69325892570491,328.8856985026583,100.27888775434916,295.514343840047,88.80748458907654,222.5145055155849,153.46448424788582
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img22042.png,284.0429406747744,225.4214677391413,302.8143276724932,248.36427406968653,317.4142953373856,217.07862907348851,334.0999726686913,243.14999990365357,350.7856499999969,268.17851590061196,369.5570369977157,241.06429023724036,400.84268199391374,272.3499352334384,500.9567459817475,251.49283856930634
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img22358.png,253.8001505117829,374.5497088876853,278.8286665087414,341.1783542250741,250.67158601216315,335.96408005904107,275.70010200912157,305.7212898960496,299.6857631728734,298.4213060636034,265.2715536770556,293.2070318975704,298.6429083396668,259.8356772349592,366.4284724980959,185.79298407729044
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img22446.png,222.5145055155849,85.67892008945672,254.8430053449895,98.19317808793595,250.67158601216315,67.95038792494451,278.8286665087414,75.25037175739071,304.90003733890643,88.80748458907654,300.72861800608,49.17900092722569,335.14282750189784,58.5646944260851,425.8711979908722,68.99324275815111
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24619.png,275.70010200912157,218.12148390669512,250.67158601216315,236.89287090441394,274.65724717591496,250.44998373609974,241.2858925133037,268.17851590061196,212.08595718351887,273.392790066645,248.58587634574994,294.249886730777,202.70026368465946,300.50701573001663,117.18616736171813,258.7928224017526
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24623.png,262.14298917743577,116.96456508565477,248.58587634574994,138.86451658299342,275.70010200912157,141.99308108261323,260.05727951102256,172.23587124560464,238.1573280136839,188.92154857691025,275.70010200912157,193.09296790973667,254.8430053449895,224.3786129059347,175.5860380212878,286.9499028983308
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24626.png,233.98590868085748,76.29322659059731,233.98590868085748,103.40745225396897,262.14298917743577,97.15032325472934,247.54302151254333,130.52167791734058,225.6430700152047,150.335919748266,267.3572633434688,148.2502100818528,240.2430376800971,183.70727441087723,167.243199355635,253.57854823571955
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24959.png,531.1995361447389,415.22104738274277,528.0709716451191,374.5497088876853,504.08531048136734,389.1496765525777,514.5138588134332,355.7783218899665,503.0424556481608,325.5355317269751,497.82818148212766,357.8640315563797,479.05679448440884,338.0497897254543,455.07113332065705,406.87820871709
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24982.png,367.4713273313025,156.59304874750563,389.37127882864115,191.00725824332346,407.09981099315337,165.97874224636507,421.6997786580458,195.17867757614988,421.6997786580458,220.20719357310833,446.7282946550042,191.00725824332346,465.49968165272304,228.5500322387611,478.0139396512023,313.0212737284958
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24985.png,332.0142630022781,111.75029091962178,345.5713758339639,134.693097250167,367.4713273313025,113.83600058603498,378.9427304965751,151.3787745814726,379.9855853297817,178.49300024484427,409.1855206595666,155.55019391429903,423.785488324459,196.22153240935648,463.41397198630983,286.9499028983308
labeled-data,FiberphotometryTest-240918_ic240724d-240918-173603_Vid1,img24991.png,286.1286503411876,53.350420260052104,295.514343840047,87.76462975586993,314.2857308377658,63.77896859211809,329.9285533358649,85.67892008945672,324.71427916983185,113.83600058603498,353.9142144996167,84.63606525625012,367.4713273313025,115.92171025244816,421.6997786580458,205.60722590821587
